Setor,num_Habitantes,AguaADEQUADA,EsgotoADEQUADO,Medidor_Eletric,LixoADEQUADO,Analfa10a14anos,Analfa15ouMais,RespRenda_Ate1Sal,RendaPerCapita,DomRendaMedia,Classe_Econ
220452,182.10103209,98.29787234,96.17021277,88.93617021,100.0,3.125,5.6122449,34.89361702,467.55909695,1498.1787234,D
220453,244.82699983,97.95221843,52.55972696,92.83276451,100.0,3.17460317,3.33333333,29.01023891,457.99158780000005,1486.51877133,D
220454,167.0443186,100.0,99.65034965,94.05594406,100.0,1.12359551,2.74348423,24.47552448,497.88689218,1646.85664336,D
220455,297.03857209,100.0,100.0,93.96551724,100.0,0.0,2.5466892999999997,28.01724138,467.39735099,1521.05603448,D
220456,278.01216549,100.0,100.0,98.65319865,100.0,2.5,6.24113475,18.85521886,584.24118943,1786.16498316,D
220457,115.65597958,100.0,100.0,86.80555556,100.0,0.0,1.92307692,25.0,414.71827957,1339.19444444,D
220458,130.5799493,100.0,100.0,90.04975124,100.0,0.0,3.5639413,39.30348259,404.95121951,1239.02985075,D
220480,157.50421344,100.0,99.58677686,96.28099174,100.0,1.88679245,1.51260504,17.76859504,922.04341737,2720.40909091,D
220481,404.92014658,100.0,100.0,98.93992933,100.0,1.11111111,1.3368984,17.31448763,613.46210526,2059.32508834,D
220482,213.56909063,100.0,100.0,64.28571429,100.0,4.76190476,6.09318996,26.42857143,311.16144578,922.37142857,E
220483,122.38136269,100.0,100.0,100.0,100.0,0.0,1.68855535,11.97916667,828.11846154,2803.52604167,D
220484,307.80025313,98.13664596,100.0,98.75776398,100.0,0.0,3.5443038000000002,21.11801242,594.40061162,1810.89130435,D
220485,172.16794116,100.0,98.51301115,100.0,100.0,1.44927536,1.02489019,20.44609665,622.44807468,1983.04089219,D
220486,204.91761748,100.0,100.0,98.53479853,100.0,0.0,0.84745763,12.45421245,748.45238095,2533.22344322,D
220487,66.50712908,100.0,100.0,100.0,100.0,0.0,0.37453184,1.81818182,1234.2916667000002,3770.2,C
220488,339.99730425,100.0,100.0,100.0,100.0,1.63934426,0.52083333,8.77192982,1193.8997252999998,3812.10087719,C
220489,61.57678133,100.0,100.0,98.125,100.0,2.08333333,0.55555556,11.875,997.82135524,3037.11875,C
220490,195.30740116,100.0,100.0,100.0,100.0,0.0,0.38910506,1.9047618999999998,1266.4036697000001,3943.94285714,C
220491,195.63370922,100.0,100.0,89.0,100.0,0.0,2.4291498,21.0,562.9068323,1812.56,D
220492,178.25984317,99.609375,100.0,96.875,100.0,0.0,2.13523132,14.453125,663.73417722,1843.41796875,D
220493,218.76852245,100.0,96.33507853,84.29319372,100.0,1.69491525,3.26576577,22.51308901,559.56175973,1731.41884817,D
220494,81.40727914,99.27536232,99.27536232,100.0,100.0,4.16666667,1.67597765,16.66666667,687.04645477,2036.24637681,D
220495,189.21221997,100.0,100.0,98.11320755,100.0,0.0,1.06382979,16.98113208,648.30311615,2158.97169811,D
220496,434.17994418,100.0,100.0,99.34640523,100.0,0.0,1.71568627,16.33986928,756.69776876,2438.24836601,D
220497,152.81717887,97.59036145,99.39759036,100.0,100.0,2.27272727,2.37467018,30.12048193,685.69467213,2015.77710843,D
220498,430.90557788,100.0,100.0,95.74468085,100.0,2.66666667,1.13085622,15.74468085,568.04464286,1895.09361702,D
220499,50.74801564,100.0,100.0,100.0,100.0,0.0,0.28653295,8.90410959,1000.9009662000001,2838.17123288,D
220500,220.12337699,100.0,95.49180328,85.65573771,100.0,3.125,4.79338843,27.45901639,423.74014778,1410.15163934,D
220501,429.37589349,100.0,100.0,100.0,100.0,0.0,0.55555556,7.22222222,1044.4547413999999,2692.37222222,D
220502,178.98880369,100.0,100.0,100.0,100.0,2.77777778,0.66225166,7.30593607,1476.6142857,4719.7716895,C
220503,416.57538675,100.0,100.0,86.58536585,100.0,1.81818182,5.18134715,34.14634146,432.45686275,1344.83536585,D
220504,199.38265686,100.0,100.0,98.75518672,100.0,0.0,4.07470289,27.80082988,525.33552632,1656.65975104,D
220505,370.14250391,100.0,100.0,97.27891157,100.0,0.0,2.84090909,40.81632653,350.27521008,1134.2244898,E
220506,989.06929749,100.0,100.0,98.37837838,100.0,0.0,2.76497696,28.64864865,413.61969439999996,1316.87567568,D
220507,172.72680152,100.0,99.51923077,100.0,100.0,2.56410256,1.02249489,25.48076923,527.21674877,1543.62980769,D
220508,143.45667108,100.0,99.26470588,94.85294118,100.0,1.85185185,3.6163522000000006,16.54411765,419.64896373,1191.0625,E
220509,164.28601457,100.0,100.0,100.0,100.0,0.0,2.0979021,15.16853933,589.4345351,1745.12359551,D
220532,122.19259244,98.14814815,85.18518518,80.86419753,87.03703704,1.72413793,4.14364641,15.43209876,407.58502024,1242.88271605,D
220533,141.91550876,92.81767956,93.37016575,83.97790055,100.0,3.07692308,2.57009346,16.02209945,367.27740864,1221.55248619,D
220534,199.23111935,97.63033175,76.77725118,100.0,100.0,0.0,3.02457467,20.85308057,584.83707025,1854.29383886,D
220535,62.74697096,98.37398374,100.0,100.0,100.0,2.43902439,0.6116208000000001,6.50406504,908.11691542,2967.99186992,D
220536,781.19984786,100.0,99.62121212,88.25757576,100.0,0.0,2.88461538,35.98484849,422.7733711,1130.59848485,E
220537,111.23823066,100.0,95.77464789,69.01408451,100.0,0.0,6.74157303,19.71830986,614.83944954,1887.81690141,D
220538,185.11550621,100.0,100.0,50.88495575,100.0,1.42857143,1.27298444,12.38938053,611.91071429,2425.98230088,D
220539,176.06988993,100.0,100.0,95.12195122,100.0,4.87804878,3.35195531,13.65853659,369.58268934,1166.43902439,E
220540,114.40072103,100.0,98.90109890000001,100.0,100.0,0.0,0.0,3.2967032999999994,1036.5969231000001,3702.13186813,C
220541,156.64805729,100.0,100.0,100.0,100.0,1.58730159,2.17669654,13.37579618,705.52206674,2087.3566879,D
220542,311.76538339,100.0,100.0,84.91620112,100.0,0.0,4.14746544,27.93296089,383.55060034,1249.21787709,D
220543,246.40879705,85.91549296,92.25352113,61.61971831,95.07042254,2.77777778,1.94029851,32.3943662,350.50630252,1174.93661972,E
220544,175.48528472,84.7972973,56.41891892,39.18918919,95.27027027,10.23622047,12.08459215,43.24324324,244.97745098,844.17905405,E
220545,427.35059728,100.0,99.55947137,50.66079295,96.91629956,0.0,1.37457045,21.14537445,277.43400713,1027.85022026,E
220546,193.84694819,42.24598931,21.92513369,2.13903743,91.44385027,11.47540984,6.40668524,48.12834225,247.04794521,771.52941176,E
220547,290.57253028,100.0,100.0,99.49238579,100.0,0.0,4.048583,25.38071066,524.8047138000001,1582.40609137,D
220548,154.53394036,100.0,98.58490566,81.83962264,100.0,8.14814815,4.1445271,32.78301887,424.51592852,1288.56603774,D
220549,15.0982732,100.0,100.0,83.33333333,100.0,0.0,6.60377358,33.33333333,291.57264957,947.61111111,E
220550,306.01965158,100.0,100.0,46.55172414,100.0,0.0,1.53846154,20.68965517,453.2716763,1352.0,D
220551,71.82890199,99.20634921,92.85714286,94.04761905,100.0,0.0,2.59319287,25.79365079,594.2962963,1910.23809524,D
220552,132.93734856,100.0,100.0,56.25,100.0,0.0,4.69314079,21.09375,368.3767313,1038.9375,E
220553,197.23152065,98.55595668,97.11191336,68.23104693,100.0,1.33333333,5.50918197,45.12635379,367.29937888,1067.42238267,E
220554,227.25616496,100.0,83.48214286,57.14285714,99.55357143,5.0,4.08525755,32.58928571,342.70925684,1173.47321429,E
220555,118.85922758,100.0,93.93939394,82.07070707,100.0,0.88495575,5.6768559000000005,35.85858586,378.47530364,1180.3459595999998,E
220556,163.12269663,100.0,97.32142857,81.25,95.53571429,0.0,3.95683453,31.25,429.23243243,1418.0,D
220557,181.59405064,100.0,100.0,78.76712329,100.0,2.04081633,6.48648649,32.87671233,349.69416499,1190.39726027,E
220558,82.06829006,100.0,100.0,82.75862069,100.0,0.0,9.39597315,48.27586207,358.828125,1187.84482759,E
220559,244.96052311,98.65384615,95.38461539,43.07692308,99.23076923,4.67836257,3.48652932,22.69230769,335.80656716,1081.68461538,E
220560,187.26999635,84.81012658,92.40506329,58.2278481,94.092827,1.85185185,5.7195572,11.81434599,365.09873061,1092.21518987,E
220561,429.68898469,100.0,13.04347826,82.60869565,100.0,0.0,7.54716981,65.21739129999999,254.41666667,929.17391304,E
220562,25.56494234,100.0,100.0,92.85714286,100.0,0.0,7.40740741,42.85714286,369.45945946,976.42857143,E
220563,382.8663015,100.0,73.33333333,86.66666667,100.0,0.0,11.76470588,33.33333333,267.5,998.66666667,E
220564,565.63028809,100.0,20.83333333,91.66666667,100.0,0.0,1.66666667,58.33333333,276.23913043,1058.91666667,E
220565,170.03965883,58.57142857,61.42857143,68.57142857,94.28571429,0.0,9.14634146,32.85714286,312.62770563,1031.67142857,E
220566,520.59633917,100.0,97.5308642,93.82716049,100.0,0.0,2.7972028,38.27160494,420.01063830000004,974.83950617,E
220567,623.34117543,100.0,100.0,100.0,100.0,0.0,3.05343511,40.0,440.89171975,1538.22222222,D
220568,284.81156412,98.96373057,97.92746114,74.61139896,100.0,1.75438596,5.55555556,30.56994819,529.9628483,1773.86528497,D
220569,631.13996447,96.0,44.0,24.0,100.0,16.66666667,5.55555556,44.0,224.43373494,745.12,E
220570,264.17493266,100.0,100.0,16.66666667,96.96969697,0.0,6.41025641,28.78787879,376.61032864,1215.42424242,D
220571,440.88288691,100.0,97.2972973,78.37837838,100.0,0.0,3.20855615,48.64864865,336.2605364,1186.0,E
220572,188.97821463,100.0,1.35135135,78.37837838,97.2972973,0.0,4.34782609,52.7027027,177.57728707,760.7027027,E
220573,164.70970029,100.0,33.60655738,80.32786885,100.0,0.0,3.19767442,48.36065574,233.28030303,1009.60655738,E
220574,77.69710821,100.0,100.0,100.0,100.0,6.25,1.0989011,44.73684211,380.92741935,1243.02631579,D
220575,321.71998069,100.0,96.55172414,96.55172414,100.0,0.0,0.0,37.93103448,234.5,954.17241379,E
220576,477.42836405,100.0,93.02325581,86.04651163,100.0,11.76470588,5.45454545,30.23255814,331.62658228,1218.53488372,D
220577,181.08598081,95.0,95.0,55.0,95.0,0.0,4.28571429,46.66666667,353.10880829,1135.83333333,E
220579,198.94137331,100.0,100.0,97.56097561,100.0,10.0,4.54545455,32.520325199999995,396.74619289,1270.87804878,D
220580,61.5067821,100.0,53.19148936,89.36170213,100.0,18.18181818,2.63157895,23.40425532,361.14685315,1098.80851064,E
220581,213.34828606,100.0,100.0,86.04651163,100.0,7.40740741,12.03703704,33.72093023,333.44982699,1120.54651163,E
220582,148.22675209,100.0,100.0,100.0,100.0,0.0,1.19047619,40.54054054,419.76851852,1225.27027027,D
230055,5.39471478,100.0,100.0,80.95238095,100.0,0.0,2.68456376,28.57142857,568.82233503,1778.6984127,D
230056,59.46495653,100.0,100.0,93.56913183,99.35691318,0.0,1.85676393,14.14790997,707.83797217,2289.66237942,D
230057,386.38732849,100.0,100.0,100.0,100.0,1.12359551,0.41841004,8.49056604,826.68577495,2448.86163522,D
230058,140.16201741,99.03381642,97.58454106,93.71980676,100.0,1.78571429,2.29885057,17.39130435,643.0342772000001,2084.42512077,D
230059,67.80381003,100.0,99.5951417,100.0,100.0,0.0,0.71684588,1.6194332,1299.1180654000002,3697.48987854,C
230060,49.92457855,100.0,100.0,99.72222222,100.0,0.0,3.59212051,12.77777778,850.21032505,2470.33333333,D
230061,198.54241687,100.0,99.69512195,98.78048781,100.0,1.2195122,0.88008801,8.23170732,1032.0454132999998,3464.27439024,C
230062,99.29100681,100.0,100.0,100.0,100.0,0.0,0.6097561,3.34728033,1301.0443285999997,4175.31799163,C
230063,150.86557165,100.0,100.0,99.15492958,100.0,0.0,0.78585462,7.88732394,1014.8093644999999,3418.90704225,C
230064,103.91080655,99.66216216,99.66216216,100.0,100.0,0.0,0.9039548000000001,6.75675676,1218.5677291,4133.25,C
220583,285.85042925,100.0,100.0,98.11320755,100.0,2.3255814,4.34782609,34.90566038,312.27792916,1081.18867925,E
220584,178.04250495,100.0,65.68627451,85.29411765,72.54901961,0.0,1.9047618999999998,57.84313726,250.72782875,803.80392157,E
220585,321.66611794,98.33333333,80.0,80.83333333,98.33333333,7.69230769,6.94006309,42.5,322.91383219999994,1186.70833333,E
220586,198.44168202,100.0,100.0,100.0,100.0,0.0,3.92156863,40.0,407.59677419,1263.55,D
220587,376.16807685,100.0,100.0,82.41758242,100.0,3.7037037000000006,6.91489362,24.17582418,440.94029851,1298.59340659,D
220588,69.34343409,100.0,100.0,83.87096774,100.0,0.0,9.90990991,36.55913978,442.39721254,1365.24731183,D
220589,137.00991147,100.0,100.0,47.22222222,100.0,0.0,5.9602649,40.27777778,232.40890688,797.29166667,E
220590,263.6286737,100.0,100.0,77.20588235,100.0,0.0,3.22580645,22.79411765,380.84948454,1358.17647059,D
220591,238.65509859,98.46153846,33.84615385,73.84615385,100.0,0.0,6.21118012,47.69230769,403.63106796,1279.2,D
220592,169.58674872,100.0,100.0,87.27272727,100.0,5.0,7.74193548,23.63636364,329.615,1198.6,E
220593,321.37687209,100.0,100.0,92.79279279,100.0,0.0,6.55737705,50.45045045,385.9591195,1105.72072072,E
220594,413.79434204,100.0,99.20634921,89.68253968,64.28571429,3.50877193,6.13718412,37.301587299999994,298.44527363,952.18253968,E
220595,213.53040531,100.0,83.43195266,81.65680473,100.0,0.0,6.09137056,30.76923077,396.76709797,1270.12426036,D
220596,244.56101472,100.0,98.92473118,75.2688172,100.0,2.85714286,9.09090909,48.38709677,299.60655738,982.58064516,E
220597,258.9966728,100.0,100.0,82.41206030000001,100.0,1.85185185,10.32967033,53.76884422,289.90066225,879.89949749,E
220598,208.14134091,100.0,99.55357143,75.44642857,99.55357143,0.0,3.93835616,29.01785714,373.64585834,1389.49553571,D
220599,315.82080362,95.73170732,100.0,53.65853659,98.78048781,10.90909091,6.66666667,8.53658537,259.78638941,837.9695122,E
220600,416.70331322,96.3190184,99.38650307,77.91411043,100.0,9.25925926,6.5,33.12883436,318.61445783,1135.67484663,E
220601,390.93336252,100.0,100.0,76.82403433,100.0,1.17647059,5.34482759,36.4806867,312.70125,1073.65236052,E
220602,136.37592364,98.4,44.0,70.4,91.2,6.0,7.11864407,39.2,359.80867347,1128.36,E
220603,257.90229845,96.60194175,100.0,64.0776699,100.0,7.22891566,7.66045549,33.00970874,284.18672199,997.41262136,E
220604,876.58205323,100.0,99.40119759999999,97.60479042,100.0,1.2987013,5.10948905,34.73053892,308.54591837,1086.37724551,E
220605,0.0,,,,,,23.36769759,,,,
220606,0.0,,,,,,1.15702479,,,,
220607,0.0,,,,,,3.78250591,,,,
220608,0.0,,,,,,0.0,,,,
220609,0.0,,,,,0.0,8.97703549,,,,
220610,0.0,,,,,,11.7259552,,,,
220611,0.0,,,,,,19.97593261,,,,
220612,0.0,,,,,,13.56589147,,,,
220613,0.0,,,,,,16.48079306,,,,
220614,0.0,,,,,,23.46938775,,,,
220616,0.0,,,,,,30.76923077,,,,
220617,46.96037066,100.0,95.83333333,83.33333333,100.0,0.0,0.58139535,15.27777778,861.41395349,2572.27777778,D
220618,190.57863101,100.0,100.0,100.0,100.0,0.0,2.22222222,25.92592593,693.17751479,2169.38888889,D
220627,369.7458985,100.0,100.0,79.6875,100.0,0.0,5.64516129,29.6875,348.74821853,1147.0546875,E
220628,561.0179364,99.11894273,85.02202643,49.33920705,91.62995595,0.0,5.93869732,38.32599119,300.63011889,1002.54185022,E
230001,38.73460077,100.0,79.5221843,83.61774744,91.80887372,2.94117647,3.02158273,13.99317406,1005.0677026000001,3090.66894198,C
230002,34.38870557,98.83040936,58.47953216,28.07017544,98.24561404,0.0,5.66502463,30.40935672,430.00366972,1370.47953216,D
230003,107.38361545,100.0,94.35028249,86.44067797,99.43502825,0.99009901,3.56768101,14.68926554,624.01025641,2062.40677966,D
230004,114.85657403,99.45945946,96.21621622,98.91891892,100.0,7.14285714,3.75,14.594594599999999,588.99652778,1833.84864865,D
230005,243.16884841,100.0,100.0,92.64069264,100.0,0.0,2.63157895,26.40692641,564.2630137,1783.16883117,D
230006,163.85366689,100.0,100.0,100.0,100.0,0.0,3.27868852,23.30097087,433.43086817,1308.70873786,D
230007,117.74787832,100.0,100.0,80.28169014,100.0,1.81818182,3.42857143,24.41314554,507.51403250000004,1613.08450704,D
230008,98.70246974,96.35258359,97.87234043,81.76291793,99.0881459,1.6,3.36426914,24.31610942,377.30533683,1310.82066869,D
230009,171.54660269999997,100.0,100.0,91.23711340000001,100.0,0.0,2.66666667,22.93814433,588.95618557,1766.8685567000002,D
230010,156.83349642,99.66555184,98.99665552,99.66555184,100.0,0.0,2.13980029,19.06354515,647.1148272,1941.34448161,D
230069,199.60135664,99.31271478,100.0,99.65635739,100.0,0.0,0.57224607,5.15463918,1133.8027523,3397.51202749,C
230070,67.51226017,100.0,97.58064516,99.19354839,99.59677419,5.26315789,0.49668874,18.951612899999997,767.54668471,2287.16532258,D
230071,34.08232333,93.20388349,92.23300971,95.14563107,92.23300971,0.0,0.19607843,3.88349515,1234.6610169,3536.16504854,C
230072,48.45122157,100.0,100.0,100.0,100.0,0.0,1.30353817,14.03508772,1132.5016025999998,3099.47807018,C
230073,100.97040497,99.27536232,100.0,100.0,100.0,0.0,0.94339623,10.50724638,1703.2310866999999,4486.40942029,C
230074,76.50895488,100.0,100.0,99.53051643,100.0,3.125,1.33333333,9.38967136,1521.1705298,4313.55399061,C
230075,142.17033521,100.0,100.0,100.0,100.0,0.0,0.49751244,5.625,1427.9645094,4274.96875,C
230076,41.99861799,100.0,99.64539007,100.0,100.0,0.0,0.43290043,9.21985816,1359.5207547,3832.69148936,C
230077,97.69957005,100.0,100.0,100.0,100.0,0.0,0.38610039,4.32692308,916.80618893,2706.34134615,D
230078,102.58253822,100.0,100.0,98.3935743,100.0,0.0,1.05421687,9.63855422,1002.8360864,3169.6064257,C
230079,91.56034790000001,99.47368421,100.0,98.94736842,100.0,0.0,3.13152401,14.7368421,946.59594096,2700.28947368,D
230080,98.44318968,100.0,100.0,100.0,100.0,0.0,2.68256334,15.01976285,957.12578616,3007.56916996,C
230081,127.62908756,100.0,100.0,100.0,100.0,2.08333333,1.24113475,2.92682927,1330.3956835000001,4510.36585366,C
230082,93.20502375,99.62962963,100.0,100.0,100.0,0.0,1.01010101,14.07407407,1044.1636829,3024.20740741,C
230083,89.67787759,100.0,100.0,99.64788732,100.0,1.42857143,2.92887029,12.67605634,787.08457143,2424.99647887,D
230084,47.04935922,100.0,97.6744186,96.89922481,100.0,0.0,2.46153846,12.40310078,934.37433155,2708.96124031,D
230095,114.5006399,99.62686567,94.40298508,100.0,100.0,0.0,2.48344371,16.04477612,785.84716733,2225.58955224,D
230096,111.93902726,100.0,95.55555556,97.03703704,100.0,4.41176471,4.49612403,13.33333333,454.35409035,1378.20740741,D
230097,72.2781993,100.0,10.81967213,82.95081967,100.0,1.53846154,3.29949239,24.26229508,430.81137184,1565.04590164,D
230098,159.76847422,100.0,100.0,99.67105263,100.0,4.34782609,5.32623169,22.69736842,551.86435331,1726.39144737,D
230099,81.11150671,99.55752212,100.0,98.23008850000001,100.0,6.89655172,3.30275229,16.81415929,800.75609756,2469.58849558,D
230100,138.21827266,99.17127072,100.0,99.44751381,100.0,0.0,1.04931794,24.86187845,602.18410042,1987.87292818,D
230101,91.4554301,98.67256637,98.67256637,89.82300885,100.0,2.17391304,1.86757216,12.83185841,741.30822873,2351.84955752,D
230102,418.07976455,99.54954955,98.19819820000001,98.19819820000001,100.0,2.0,3.22580645,21.62162162,663.92783505,2030.66216216,D
230103,62.53029075,100.0,66.66666667,56.66666667,100.0,0.0,0.89686099,16.66666667,551.6433121,1924.62222222,D
230104,673.51395566,100.0,100.0,86.63793103,100.0,2.77777778,2.04841713,30.17241379,538.33145275,1645.15948276,D
230105,139.58923514,100.0,100.0,97.52066116,100.0,2.12765957,0.98360656,14.04958678,863.78045515,2666.29752066,D
230106,155.93205583,100.0,99.05660377,98.74213837,100.0,7.84313725,2.11267606,18.86792453,770.44718657,2454.28616352,D
230107,292.59006458,100.0,99.10313901,94.61883408,100.0,0.0,2.2181146000000003,13.00448431,927.30059524,2794.37668161,D
230108,105.71546288,100.0,100.0,98.75,100.0,0.0,0.0,5.0,836.58976834,2708.45937,D
230109,93.99766013,100.0,94.61756374,96.60056657,100.0,0.0,1.33333333,22.379603399999997,706.53370268,2167.63739377,D
230110,121.77936348,99.27797834,91.33574007,91.33574007,100.0,0.0,1.21028744,15.523465700000001,853.16768666,2516.38267148,D
230111,116.97539564,99.70845481,99.41690962,99.41690962,100.0,0.0,1.58924205,16.90962099,1151.7364103,3273.88629738,C
230112,64.30212055,99.6124031,99.6124031,99.6124031,100.0,2.22222222,2.29885057,24.03100775,921.38661202,2614.16666667,D
230113,136.96512311,100.0,99.64157706,99.64157706,100.0,3.50877193,1.30434783,15.77060932,918.94334975,2674.4874551999997,D
230114,122.84318130000001,99.40828402,99.40828402,99.70414201,100.0,0.0,1.18063754,17.75147929,1024.7755511,3025.81656805,C
230115,118.14096599,100.0,100.0,99.36708861,100.0,2.77777778,2.91777188,32.27848101,759.44444444,2206.23417722,D
230116,137.39048672,100.0,87.35955056,99.43820225,100.0,0.0,2.30010953,18.82022472,874.21141254,2625.08988764,D
230117,146.20251509,100.0,98.26839827,98.70129870000001,100.0,0.0,1.97693575,17.74891775,768.17558299,2424.24242424,D
230118,83.01784047,100.0,100.0,99.25650558,100.0,0.0,0.74404762,8.55018587,1192.4224464000001,3515.20817844,C
230119,116.57873787,100.0,100.0,100.0,100.0,0.0,1.54142582,3.72093023,1631.1647635,4650.71627907,C
230120,3094.5656284,99.28315412,100.0,100.0,100.0,0.0,0.15898251,5.01792115,1509.6730506,3955.4516129,C
230121,74.22765703,100.0,98.48942598,99.09365559,100.0,0.0,2.28640193,9.66767372,1501.2884210999998,4308.83383686,C
230122,78.62403535,100.0,97.40740741,100.0,100.0,0.0,2.4566474,15.92592593,868.46380368,2621.47407407,D
230123,78.2495917,100.0,100.0,98.60465116,100.0,0.0,1.1090573000000001,13.48837209,1057.3842662999998,3250.84186047,C
230124,127.1658866,100.0,99.12663756,99.56331878,100.0,1.75438596,1.7211703999999999,21.39737991,754.16975749,2308.61572052,D
230125,183.97798751,100.0,96.13636364,97.04545454,100.0,2.15053763,2.29147571,23.63636364,768.17473525,2308.01590909,D
230126,162.93001091,99.5951417,85.82995951,95.5465587,100.0,1.88679245,1.99386503,13.36032389,845.15064935,2634.68016194,D
230127,158.89203842,100.0,99.72222222,99.16666667,100.0,1.85185185,0.97402597,9.16666667,1253.5956847999998,3712.03611111,C
230128,153.27576693,98.12206573,100.0,99.53051643,100.0,0.0,1.89753321,22.53521127,841.59170654,2477.36150235,D
230129,153.0561678,100.0,99.07407407,98.61111111,100.0,0.0,1.59292035,19.90740741,796.32894737,2521.70833333,D
230130,145.40677499,100.0,99.70760234,99.70760234,100.0,3.38983051,1.95121951,20.175438600000003,801.21457906,2281.82163743,D
230131,169.53541497,100.0,100.0,98.91891892,100.0,0.0,2.81385281,29.18918919,567.39347079,1784.98918919,D
230132,141.49842646,100.0,100.0,100.0,100.0,0.0,2.56797583,16.2962963,796.94094488,2249.14444444,D
230133,118.26421936,100.0,98.29059829,99.57264957,100.0,0.0,1.28205128,20.08547009,674.16764706,1959.11965812,D
230134,148.27614141,97.24770642,76.60550459,97.70642202,99.54128440000001,2.08333333,1.63339383,16.51376147,514.68529412,1605.44036697,D
230135,118.01232068,100.0,96.92832764,96.92832764,100.0,0.0,1.09289617,13.99317406,1084.5023041,3212.79180887,C
230136,80.85458571,99.44444444,97.22222222,96.94444444,100.0,0.0,1.97152245,29.16666667,741.78736655,2316.025,D
230137,139.65780967,100.0,97.5308642,98.45679012,100.0,0.0,1.07015458,7.40740741,1445.105315,4531.56481481,C
230138,156.88575427,100.0,100.0,99.17695473,100.0,0.0,1.59744409,19.75308642,628.88487282,1933.23868313,D
230139,114.40854735,98.11320755,93.58490566,98.86792453,100.0,0.0,2.3988006,9.81132075,614.45487365,1926.83773585,D
230140,101.01511937,99.01719902,51.5970516,85.01228501,99.01719902,0.0,2.82916213,29.48402948,639.39876216,1776.80589681,D
230141,190.08835025,100.0,100.0,95.15669516,100.0,3.19148936,3.46889952,26.4957265,503.94624652,1549.16809117,D
230142,136.67771739,100.0,99.38271605,89.81481482,100.0,4.87804878,4.12121212,27.4691358,492.98142717,1556.54320988,D
230143,106.64970668,100.0,99.57264957,92.30769231,100.0,0.0,6.33561644,21.36752137,575.03405995,1803.73931624,D
230144,122.00677951,99.21568627,100.0,95.68627451,99.60784314,0.0,1.87590188,19.60784314,748.35792019,2427.02745098,D
230145,159.93203558,100.0,100.0,99.63768116,100.0,0.0,0.0,9.7826087,795.32959641,2570.41304348,D
230146,119.79093694,100.0,95.49180328,93.03278688,99.59016393,1.47058824,3.22580645,26.229508199999998,602.90839695,1942.1557377000001,D
230147,172.13827684,100.0,99.67845659,99.35691318,100.0,0.0,1.30963517,17.68488746,503.52631579,1876.48553055,D
230148,8.847596800000002,93.23308271,89.47368421,91.72932331,94.7368421,0.0,10.93247588,50.37593985,382.37435897,1121.2481203,E
230149,155.91510956,99.54545454,100.0,97.72727273,99.54545454,4.6875,4.69387755,44.09090909,369.01347305,1120.45909091,E
230150,244.79068481,100.0,100.0,85.92814371,100.0,2.27272727,2.91970803,15.56886228,313.19685039,1071.80838323,E
230151,107.29651309,100.0,100.0,100.0,100.0,0.0,1.35869565,23.27044025,414.4950495,1316.47798742,D
230152,82.00246737,100.0,99.20948617,99.20948617,99.20948617,0.0,1.42180095,5.92885375,894.99638118,2932.61660079,D
230153,79.61061138,100.0,50.15479876,97.21362229,100.0,0.0,1.37844612,12.69349845,595.28684471,1863.26625387,D
230154,129.11429997,100.0,100.0,96.06741573,100.0,6.81818182,2.42825607,14.04494382,760.38018018,2370.84831461,D
230155,118.175756,100.0,97.71689498,100.0,100.0,0.0,1.92678227,21.46118721,622.04694836,1815.01369863,D
230156,365.66583511,100.0,98.91304348,84.78260870000001,100.0,1.66666667,2.39130435,29.89130435,373.63479624,1295.53804348,D
230157,331.52597603,93.65994236,77.52161383,49.85590778,99.71181556,3.97350993,4.07673861,34.58213257,328.02516234,1164.63112392,E
230158,107.56168122,100.0,97.54901961,96.56862745,99.50980392,2.17391304,3.08880309,16.66666667,735.92492013,2258.27941176,D
230159,195.22873191,100.0,100.0,98.57142857,100.0,0.0,1.50891632,14.28571429,750.05479452,2346.6,D
230160,168.62115056,100.0,100.0,99.11242604,100.0,2.5,1.3064133,14.49704142,770.0,2353.28402367,D
230161,157.07804411,100.0,100.0,95.85798817,100.0,0.0,2.06561361,14.49704142,589.53448276,1820.92899408,D
230162,167.60845097,99.28315412,95.69892473,94.26523298,99.64157706,1.26582278,2.14592275,15.05376344,713.28798186,2254.91039427,D
230163,247.55729231,99.43181818,99.71590909,89.77272727,100.0,0.0,6.30630631,39.20454546,509.27930403,1579.92329545,D
230164,258.83517246,98.73417722,99.57805907,91.98312236,99.15611814,0.0,4.10958904,24.05063291,576.42975207,1765.7721519000002,D
230165,203.62908437,100.0,100.0,98.21958457,100.0,0.0,2.55813953,11.27596439,633.8712406000001,2001.30267062,D
230166,262.24985386,98.96907217,98.62542955,96.56357388,99.65635739,0.0,1.32978723,27.14776632,522.68835257,1711.75945017,D
230167,169.74818165,95.09803922,100.0,93.13725490000002,100.0,0.0,5.17598344,17.64705882,760.92077465,2118.64215686,D
230168,128.50964132,100.0,98.36065574,100.0,100.0,3.40909091,1.57068063,26.229508199999998,603.75435005,1933.99344262,D
230169,82.06133286,100.0,100.0,95.35603715,100.0,0.0,1.76544767,16.71826625,958.39724576,2801.0123839000003,D
230170,134.28732807,99.64285714,99.64285714,99.64285714,100.0,1.78571429,1.41843972,7.85714286,1057.2377539,3160.38571429,C
